2026-07-14 00:46:07,664 | analytics_pipeline | INFO | maestro | Starting execution
Pipelines Scheduled: 3
====================================================================================================
2026-07-14 00:46:07,665 | analytics_pipeline | INFO | maestro | Running [ingestion]
====================================================================================================
2026-07-14 00:46:09,008 | analytics_pipeline | INFO | [transformation] | match_probs | [VALIDATE] | END [VALIDATE] stage status = PASS duration = 2e-05
2026-07-14 00:46:09,008 | analytics_pipeline | INFO | [transformation] | match_probs | [VALIDATE] | Staging [PERSIST] steps
2026-07-14 00:46:09,008 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | Scheduled steps 1
2026-07-14 00:46:09,008 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | START step = Persist table [match_probs]
2026-07-14 00:46:09,009 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | Persisting table match_probs
2026-07-14 00:46:09,021 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | match_probs truncated
2026-07-14 00:46:10,781 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | END step = Persist table [match_probs] status = PASS duration = 1.77274
2026-07-14 00:46:10,782 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | END [PERSIST] stage status = PASS duration = 1.77326
2026-07-14 00:46:10,782 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | Executed [match_probs] lifecycle status = PASS duration = 1.82389
2026-07-14 00:46:10,782 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | Staging artifact [expected_points]
2026-07-14 00:46:10,782 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | All dependencies found, starting execution
2026-07-14 00:46:10,783 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | START Artifact lifecycle
2026-07-14 00:46:10,783 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | Staging [BUILD] steps
2026-07-14 00:46:10,783 | analytics_pipeline | INFO | [transformation] | expected_points | [BUILD] | Scheduled steps 1
2026-07-14 00:46:10,783 | analytics_pipeline | INFO | [transformation] | expected_points | [BUILD] | START step = Build expected_points table
2026-07-14 00:46:10,790 | analytics_pipeline | INFO | [transformation] | expected_points | [BUILD] | END step = Build expected_points table status = PASS duration = 0.0069
2026-07-14 00:46:10,791 | analytics_pipeline | INFO | [transformation] | expected_points | [BUILD] | END [BUILD] stage status = PASS duration = 0.00733
2026-07-14 00:46:10,791 | analytics_pipeline | INFO | [transformation] | expected_points | [BUILD] | Staging [VALIDATE] steps
2026-07-14 00:46:10,791 | analytics_pipeline | INFO | [transformation] | expected_points | [VALIDATE] | Scheduled steps 0
2026-07-14 00:46:10,791 | analytics_pipeline | INFO | [transformation] | expected_points | [VALIDATE] | END [VALIDATE] stage status = PASS duration = 0.0
2026-07-14 00:46:10,791 | analytics_pipeline | INFO | [transformation] | expected_points | [VALIDATE] | Staging [PERSIST] steps
2026-07-14 00:46:10,792 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | Scheduled steps 1
2026-07-14 00:46:10,792 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | START step = Persist table [expected_points]
2026-07-14 00:46:10,792 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | Persisting table expected_points
2026-07-14 00:46:10,799 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | expected_points truncated
2026-07-14 00:46:11,508 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | END step = Persist table [expected_points] status = PASS duration = 0.71648
2026-07-14 00:46:11,509 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | END [PERSIST] stage status = PASS duration = 0.71717
2026-07-14 00:46:11,509 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | Executed [expected_points] lifecycle status = PASS duration = 0.72656
2026-07-14 00:46:11,510 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | Staging artifact [expected_standings]
2026-07-14 00:46:11,510 | analytics_pipeline | INFO | [transformation] | expected_points | [PERSIST] | All dependencies found, starting execution
2026-07-14 00:46:11,510 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | START Artifact lifecycle
2026-07-14 00:46:11,511 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | Staging [BUILD] steps
2026-07-14 00:46:11,511 | analytics_pipeline | INFO | [transformation] | expected_standings | [BUILD] | Scheduled steps 1
2026-07-14 00:46:11,511 | analytics_pipeline | INFO | [transformation] | expected_standings | [BUILD] | START step = Build expected_standings table
2026-07-14 00:46:11,529 | analytics_pipeline | INFO | [transformation] | expected_standings | [BUILD] | END step = Build expected_standings table status = PASS duration = 0.01763
2026-07-14 00:46:11,530 | analytics_pipeline | INFO | [transformation] | expected_standings | [BUILD] | END [BUILD] stage status = PASS duration = 0.01827
2026-07-14 00:46:11,530 | analytics_pipeline | INFO | [transformation] | expected_standings | [BUILD] | Staging [VALIDATE] steps
2026-07-14 00:46:11,530 | analytics_pipeline | INFO | [transformation] | expected_standings | [VALIDATE] | Scheduled steps 0
2026-07-14 00:46:11,530 | analytics_pipeline | INFO | [transformation] | expected_standings | [VALIDATE] | END [VALIDATE] stage status = PASS duration = 0.0
2026-07-14 00:46:11,531 | analytics_pipeline | INFO | [transformation] | expected_standings | [VALIDATE] | Staging [PERSIST] steps
2026-07-14 00:46:11,531 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | Scheduled steps 1
2026-07-14 00:46:11,531 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | START step = Persist table [expected_standings]
2026-07-14 00:46:11,531 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | Persisting table expected_standings
2026-07-14 00:46:11,624 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | expected_standings truncated
2026-07-14 00:46:11,713 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | END step = Persist table [expected_standings] status = PASS duration = 0.18166
2026-07-14 00:46:11,713 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | END [PERSIST] stage status = PASS duration = 0.1823
2026-07-14 00:46:11,714 | analytics_pipeline | INFO | [transformation] | expected_standings | [PERSIST] | Executed [expected_standings] lifecycle status = PASS duration = 0.20313
2026-07-14 00:46:11,714 | analytics_pipeline | INFO | maestro | [transformation] execution finished status = PASS duration = 2.98384
2026-07-14 00:46:11,714 | analytics_pipeline | INFO | maestro | Running [analytics]
====================================================================================================
2026-07-14 00:46:11,715 | analytics_pipeline | INFO | [analytics] | expected_standings | [PERSIST] | START pipeline execution, artifacts scheduled: 2
2026-07-14 00:46:11,715 | analytics_pipeline | INFO | [analytics] | expected_standings | [PERSIST] | Staging artifact [match_metrics]
2026-07-14 00:46:11,715 | analytics_pipeline | INFO | [analytics] | expected_standings | [PERSIST] | All dependencies found, starting execution
2026-07-14 00:46:11,715 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | START Artifact lifecycle
2026-07-14 00:46:11,715 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | Staging [BUILD] steps
2026-07-14 00:46:11,716 | analytics_pipeline | INFO | [analytics] | match_metrics | [BUILD] | Scheduled steps 2
2026-07-14 00:46:11,716 | analytics_pipeline | INFO | [analytics] | match_metrics | [BUILD] | START step = Load table [match_probs]
2026-07-14 00:46:11,878 | analytics_pipeline | INFO | [analytics] | match_metrics | [BUILD] | END step = Load table [match_probs] status = PASS duration = 0.16191
2026-07-14 00:46:11,878 | analytics_pipeline | INFO | [analytics] | match_metrics | [BUILD] | START step = Build match_metrics table
2026-07-14 00:46:11,890 | analytics_pipeline | INFO | [analytics] | match_metrics | [BUILD] | END step = Build match_metrics table status = PASS duration = 0.01179
2026-07-14 00:46:11,891 | analytics_pipeline | INFO | [analytics] | match_metrics | [BUILD] | END [BUILD] stage status = PASS duration = 0.17474
2026-07-14 00:46:11,891 | analytics_pipeline | INFO | [analytics] | match_metrics | [BUILD] | Staging [VALIDATE] steps
2026-07-14 00:46:11,891 | analytics_pipeline | INFO | [analytics] | match_metrics | [VALIDATE] | Scheduled steps 0
2026-07-14 00:46:11,891 | analytics_pipeline | INFO | [analytics] | match_metrics | [VALIDATE] | END [VALIDATE] stage status = PASS duration = 0.0
2026-07-14 00:46:11,891 | analytics_pipeline | INFO | [analytics] | match_metrics | [VALIDATE] | Staging [PERSIST] steps
2026-07-14 00:46:11,892 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | Scheduled steps 1
2026-07-14 00:46:11,892 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | START step = Persist table [match_metrics]
2026-07-14 00:46:11,892 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | Persisting table match_metrics
2026-07-14 00:46:11,956 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | match_metrics truncated
2026-07-14 00:46:13,290 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | END step = Persist table [match_metrics] status = PASS duration = 1.39783
2026-07-14 00:46:13,290 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | END [PERSIST] stage status = PASS duration = 1.39853
2026-07-14 00:46:13,291 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | Executed [match_metrics] lifecycle status = PASS duration = 1.57526
2026-07-14 00:46:13,291 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | Staging artifact [bookmaker_metrics]
2026-07-14 00:46:13,291 | analytics_pipeline | INFO | [analytics] | match_metrics | [PERSIST] | All dependencies found, starting execution
2026-07-14 00:46:13,292 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | START Artifact lifecycle
2026-07-14 00:46:13,292 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [PERSIST] | Staging [BUILD] steps
2026-07-14 00:46:13,293 | analytics_pipeline | INFO | [analytics] | bookmaker_metrics | [BUILD] | Scheduled steps 1
